_dataorbit_sync_id,_dataorbit_synced_at,id,project_id,user_id,is_active,hourly_rate,budget
4c2a4796-d68e-47ca-805e-948561da276d,2026-03-27 17:37:47,5000225,4000046,2000032,True,106.55,91.56
341f0b4d-6cf7-4002-a51f-dcd9ea155c8c,2026-03-27 17:37:47,5000226,4000046,2000056,True,177.48,105.9
409d3b8d-87bc-4632-b08e-ceae2d41d5e5,2026-03-27 17:37:47,5000227,4000046,2000002,True,135.49,67.37
b6979f60-230d-40a3-b033-ace4c16c8a62,2026-03-27 17:37:47,5000228,4000046,2000022,True,140.88,111.08
125685c8-bd0b-4ca7-b180-526d0d47d4d0,2026-03-27 17:37:47,5000229,4000047,2000026,True,192.74,184.09
b7656208-c951-48ab-81f0-6aa49e572730,2026-03-27 17:37:47,5000230,4000047,2000031,True,109.66,230.67
09ea92a4-be85-4dae-92a3-0fe1eecd0ba1,2026-03-27 17:37:47,5000231,4000048,2000035,True,165.94,175.32
2eef579b-0499-42a9-8298-d01fe8563693,2026-03-27 17:37:47,5000232,4000048,2000013,True,249.97,105.29
3dcdaf1b-cbcd-4f3a-8a28-64f07203a903,2026-03-27 17:37:47,5000233,4000049,2000058,True,70.38,66.87
97dedcef-37de-4c1e-b197-fac087c9fd41,2026-03-27 17:37:47,5000234,4000049,2000006,True,87.25,278.11
9d563ad2-b75f-4469-8044-00582fe27f1e,2026-03-27 17:37:47,5000235,4000049,2000001,True,139.84,90.25
dd51a239-8900-4e9d-b5e6-ab141aa2a641,2026-03-27 17:37:47,5000236,4000049,2000060,True,192.56,299.79
6c9b1a1c-53e3-4ec9-b46f-f8a209b9ed57,2026-03-27 17:37:47,5000237,4000049,2000038,True,93.58,79.57
d840232b-85c6-4f98-913b-479246335ed0,2026-03-27 17:37:47,5000238,4000050,2000018,True,288.26,210.99
e700e4dc-87b4-481a-8cd8-aa3570493d11,2026-03-27 17:37:47,5000239,4000050,2000036,True,197.85,93.18
ffad893a-54ac-496e-acf5-78668ec65141,2026-03-27 17:37:47,5000240,4000050,2000057,True,140.13,146.76
db86ae22-8c05-48ae-bc40-f498a6942873,2026-03-27 17:37:47,5000241,4000050,2000028,True,182.44,295.25
691d6582-7c3d-4324-95ab-7279d5686195,2026-03-27 17:37:47,5000242,4000050,2000014,True,189.73,148.74
b9cd9421-b33e-4653-a415-275a7ace457a,2026-03-27 17:37:47,5000243,4000050,2000040,True,173.46,24.44
2887be87-c5db-4c6d-8097-09fea4e2217f,2026-03-27 17:37:47,5000244,4000050,2000033,True,104.69,201.0
b309712c-9373-425a-8d65-1f32b02a5391,2026-03-27 17:37:47,5000245,4000050,2000052,True,166.42,153.43
8384bc4d-e6f2-4eb8-9cc9-7932e74753fb,2026-03-27 17:37:47,5000246,4000051,2000010,True,174.19,292.17
d42cb8a5-bc90-44aa-ad7c-332b542e2e2f,2026-03-27 17:37:47,5000247,4000051,2000004,True,271.34,188.37
12979b63-a9c5-4ffd-b859-399a63c2ddcb,2026-03-27 17:37:47,5000248,4000051,2000058,True,66.91,254.96
ea9d72e5-8b0e-4d3d-b749-97fab6263c1e,2026-03-27 17:37:47,5000249,4000051,2000054,True,150.62,295.46
a5ab4860-43cd-43c3-8a92-88fefa47c8d9,2026-03-27 17:37:47,5000250,4000051,2000053,True,115.64,123.73
32e95f54-1387-4aea-b57a-faa1a2e00a97,2026-03-27 17:37:47,5000251,4000051,2000043,True,133.7,22.62
91333277-0e80-4a03-bf82-2225ce9558e7,2026-03-27 17:37:47,5000252,4000051,2000029,True,112.87,232.36
a84a5884-50e8-4da1-9397-8add0c4206ab,2026-03-27 17:37:47,5000253,4000051,2000044,True,206.0,218.58
06cf9e58-8935-4582-8d8e-c6139ff77513,2026-03-27 17:37:47,5000254,4000052,2000027,True,86.73,179.35
84efa7de-0c41-4647-a29d-b4bf4a77528b,2026-03-27 17:37:47,5000255,4000052,2000001,True,145.98,174.5
4372c485-392b-4c1f-8984-58d6ef653eea,2026-03-27 17:37:47,5000256,4000052,2000026,True,189.51,178.4
709897cb-04cc-43bc-9555-08cb6fff58f1,2026-03-27 17:37:47,5000257,4000052,2000051,True,114.74,178.24
e7ca51b7-2588-4ab8-a8d4-3fea2cbc81ea,2026-03-27 17:37:47,5000258,4000052,2000015,True,134.02,55.91
bafdc85c-388b-4fbf-836e-f3b3c45b31f0,2026-03-27 17:37:47,5000259,4000053,2000033,True,104.33,202.01
8067e498-98bb-448c-a882-c4e4e0dedb52,2026-03-27 17:37:47,5000260,4000053,2000059,True,241.62,110.44
fd27e53f-989d-4b7e-9091-7975f1554411,2026-03-27 17:37:47,5000261,4000053,2000001,True,155.74,133.93
c0c3770d-837c-45cc-85b7-a11742d8aaad,2026-03-27 17:37:47,5000262,4000053,2000061,True,151.23,165.12
7bec58ed-c518-49e1-9c33-93d17dab1676,2026-03-27 17:37:47,5000263,4000053,2000028,True,191.56,164.83
c6d5f6e0-0df6-44f0-9d96-8387961e352b,2026-03-27 17:37:47,5000264,4000053,2000042,True,148.12,221.94
1073d452-4676-4986-b723-311378261b29,2026-03-27 17:37:47,5000265,4000054,2000055,True,144.11,195.28
99dfd64e-fb60-4385-a180-d5f70e970146,2026-03-27 17:37:47,5000266,4000054,2000010,True,173.23,154.39
329be3eb-bb60-49fe-83ba-0892ee6f875a,2026-03-27 17:37:47,5000267,4000054,2000059,True,239.64,185.91
e9a2b141-355e-4f65-842f-94f27a32ca6e,2026-03-27 17:37:47,5000268,4000054,2000016,True,127.65,113.6
d30296bf-dcdb-4883-a0ed-1f1ac96c375a,2026-03-27 17:37:47,5000269,4000054,2000013,True,225.82,50.2
8a67fe3f-85c6-4eeb-8803-573c0eedc7fa,2026-03-27 17:37:47,5000270,4000054,2000011,True,200.13,115.42
86d65f0e-762f-4c99-b70c-3a002e3e8c59,2026-03-27 17:37:47,5000271,4000054,2000022,True,126.17,113.4
d881b0ca-1329-4ecd-9df8-f6f728548394,2026-03-27 17:37:47,5000272,4000055,2000041,True,184.23,191.01
3f2bb751-0322-4141-bbbe-db28cb48d273,2026-03-27 17:37:47,5000273,4000055,2000009,True,211.12,48.51
b58d8dd6-1774-4fdb-947d-33cf47c8afdf,2026-03-27 17:37:47,5000274,4000055,2000017,True,263.0,34.62
93cdf15b-7023-4fe8-82e7-8b5f48103763,2026-03-27 17:37:47,5000275,4000055,2000008,True,185.56,132.47
6defc304-fd7f-4d72-8093-56f3a58607a2,2026-03-27 17:37:47,5000276,4000055,2000057,True,136.68,135.11
af88c8ba-4069-4285-8cbc-3f7a85f5462c,2026-03-27 17:37:47,5000277,4000056,2000043,True,144.51,255.42
d074db36-3ac5-4b54-953d-901db5c4f877,2026-03-27 17:37:47,5000278,4000056,2000025,True,115.08,55.27
f7e41392-9bb4-41be-a9fd-9459b1384fff,2026-03-27 17:37:47,5000279,4000056,2000014,True,195.97,119.51
fddbf6e7-ef33-4b94-9bf3-5c61e3e8ca2e,2026-03-27 17:37:47,5000280,4000056,2000002,True,137.44,193.84
15bbdc74-74b3-45f3-9fea-b5da0d4c72b0,2026-03-27 17:37:47,5000281,4000056,2000009,True,201.1,58.55
45a12731-ff6e-46e0-ac92-29b863e0b57e,2026-03-27 17:37:47,5000282,4000057,2000061,True,156.48,291.68
821fb307-e697-4216-bc32-1a4ff7259dcd,2026-03-27 17:37:47,5000283,4000057,2000040,True,170.81,204.15
68726f84-5982-4b09-95f6-b932f368b493,2026-03-27 17:37:47,5000284,4000057,2000044,True,185.67,86.47
0e5e7538-3b63-46e3-9520-8e5566e76abb,2026-03-27 17:37:47,5000285,4000058,2000061,True,173.9,178.51
e9a592b8-6eeb-445d-b0a7-9f0a9938ddfe,2026-03-27 17:37:47,5000286,4000058,2000060,True,180.35,103.9
5be1b839-cb8e-4ba0-8675-d97517c78d22,2026-03-27 17:37:47,5000287,4000058,2000043,True,137.37,49.36
f78b82a1-54d1-41f0-9cd5-07c8a9cbdfe2,2026-03-27 17:37:47,5000288,4000059,2000062,True,201.45,71.59
4561844d-f3cb-4a97-91f9-6cd5b6744208,2026-03-27 17:37:47,5000289,4000059,2000043,True,155.25,121.59
d86eb877-f435-4df6-81ae-f1dc97bf65cb,2026-03-27 17:37:47,5000290,4000059,2000049,True,142.79,28.4
5ba86925-12c4-43d2-84bb-f0d9e1835ea3,2026-03-27 17:37:47,5000291,4000060,2000023,True,225.38,88.87
94b1484e-e4b0-4d5c-b2c4-7ce22514397b,2026-03-27 17:37:47,5000292,4000060,2000029,True,101.63,69.3
8c396e3b-6124-486b-ac3d-cee3f4ab2741,2026-03-27 17:37:47,5000293,4000060,2000034,True,219.1,48.33
0087fbcd-de9d-4474-b178-7641c2f00c40,2026-03-27 17:37:47,5000294,4000060,2000044,True,211.73,58.43
ce0962b1-81db-402d-8d68-d6ccd067d76d,2026-03-27 17:37:47,5000295,4000061,2000056,True,178.99,73.1
489121bd-6afd-46e0-98ba-7bd4c1526aa5,2026-03-27 17:37:47,5000296,4000061,2000009,True,215.22,214.42
ee267c0d-610a-4ddb-bc83-75aefa1ba468,2026-03-27 17:37:47,5000297,4000061,2000008,True,167.93,140.27
24cd53a1-5357-4e4c-99c7-c0eaeb2be341,2026-03-27 17:37:47,5000298,4000061,2000010,True,192.51,277.88
c95d5fb8-d917-4731-9ba3-d81f7bf01fa4,2026-03-27 17:37:47,5000299,4000061,2000057,True,140.4,184.45
26c0028f-8a6f-41c5-8046-79986e321762,2026-03-27 17:37:47,5000300,4000061,2000060,True,198.74,102.37
dee62231-eae1-4615-9944-57a45e1ba620,2026-03-27 17:37:47,5000301,4000062,2000061,True,170.77,124.79
5ac291a8-ba6c-4f44-8f35-75693b13a8f6,2026-03-27 17:37:47,5000302,4000062,2000009,True,214.67,70.12
20ae9d91-5ec1-43e8-a7ca-f5f3179aa534,2026-03-27 17:37:47,5000303,4000062,2000011,True,219.15,167.13
bfc695bf-d1c2-4f8f-a1ba-43015693e41d,2026-03-27 17:37:47,5000304,4000062,2000033,True,100.68,287.61
1c93d98f-03ba-4daa-8bd4-54526993d876,2026-03-27 17:37:47,5000305,4000062,2000025,True,106.31,182.73
eebcd701-264f-4712-8831-0236bf53e1b1,2026-03-27 17:37:47,5000306,4000062,2000049,True,159.5,241.37
c477ac2e-a3cd-40d7-acdd-167fd6b1229f,2026-03-27 17:37:47,5000307,4000062,2000057,True,137.51,78.02
c19591ee-ece2-4dae-9bce-c1ad2755ad68,2026-03-27 17:37:47,5000308,4000062,2000042,True,174.43,146.58
83518d65-5394-4993-9e69-fe1b638d319a,2026-03-27 17:37:47,5000309,4000063,2000018,True,286.94,165.27
ece19a67-1c31-4a19-8940-90ce1d1cad35,2026-03-27 17:37:47,5000310,4000063,2000011,True,199.8,31.52
12cc5474-83b1-4cc0-acd4-6c8f2853fae9,2026-03-27 17:37:47,5000311,4000064,2000023,True,200.67,200.7
789d25c9-c34e-4466-87a2-6eb4c7288a4b,2026-03-27 17:37:47,5000312,4000064,2000057,True,130.11,43.08
6e2fdc87-7c3d-4a5d-9ac0-cd58ebcbacfe,2026-03-27 17:37:47,5000313,4000065,2000026,True,177.0,248.36
46921a48-716c-4f7c-917a-7d0b18fb9d95,2026-03-27 17:37:47,5000314,4000065,2000043,True,146.97,96.85
c3c7dd31-e148-4707-a1dc-ae0991f7d211,2026-03-27 17:37:47,5000315,4000065,2000013,True,246.38,299.44
f3c9f2da-9246-4320-adbe-3a3aa76cbc85,2026-03-27 17:37:47,5000316,4000065,2000044,True,218.06,230.67
713ff0d0-674e-4f64-b87b-4f33ab654a40,2026-03-27 17:37:47,5000317,4000065,2000022,True,144.17,275.47
cd576016-f24a-4154-a1a3-8ef4b2900412,2026-03-27 17:37:47,5000318,4000065,2000017,True,260.42,103.85
826718b5-e9b3-42f9-9635-7c110319fe9f,2026-03-27 17:37:47,5000319,4000066,2000020,True,298.42,184.36
19ca0b89-f01a-4d77-b979-108f9639ecd3,2026-03-27 17:37:47,5000320,4000066,2000051,True,112.0,151.25
f4d3ac46-140f-4bb0-b49b-3afd5fe10eb7,2026-03-27 17:37:47,5000321,4000066,2000015,True,154.87,115.38
6a4dd1bd-4850-46e6-a3e2-599ebc6cec54,2026-03-27 17:37:47,5000322,4000066,2000063,True,107.43,256.82
4d750a64-0071-4aee-b8c6-ff288e1223a2,2026-03-27 17:37:47,5000323,4000066,2000047,True,190.85,283.74
a5edee3a-bfea-4b75-9513-c0efaa5fb7f1,2026-03-27 17:37:47,5000324,4000066,2000048,True,261.24,142.83
33ac1192-b67d-403d-a771-a2b60bd5463d,2026-03-27 17:37:47,5000325,4000066,2000014,True,208.79,28.43
4b0389ce-8b34-414a-a29d-76d1bcd8bc08,2026-03-27 17:37:47,5000326,4000066,2000031,True,102.26,264.65
2cccafbf-6b1f-460c-93c0-63256d10363f,2026-03-27 17:37:47,5000327,4000067,2000039,True,111.61,286.74
532fed7e-43ba-4cf2-a33e-74a010d51ca8,2026-03-27 17:37:47,5000328,4000067,2000042,True,156.98,196.36
3ca66eba-b3ae-465c-a4cb-ee046751a921,2026-03-27 17:37:47,5000329,4000067,2000038,True,89.58,190.19
a01ccc70-f9e3-44d2-849c-ba868593644e,2026-03-27 17:37:47,5000330,4000067,2000002,True,147.57,294.45
a5bf98c4-29fe-48a7-8c4a-b7b5607a69f2,2026-03-27 17:37:47,5000331,4000067,2000037,True,96.71,129.38
92087425-35d2-4993-9f9f-e0d956b649c5,2026-03-27 17:37:47,5000332,4000067,2000051,True,111.62,72.73
e406e00d-3c01-4e56-a907-fcd418648087,2026-03-27 17:37:47,5000333,4000067,2000003,True,137.74,179.46
bcffe494-f140-453e-9e46-0c1b624cb81c,2026-03-27 17:37:47,5000334,4000067,2000009,True,211.92,270.53
936560d0-112f-4a3b-9bf1-b7c1d4afd354,2026-03-27 17:37:47,5000335,4000068,2000037,True,101.6,123.22
06de66c5-ac33-4be8-857c-35b32596fe86,2026-03-27 17:37:47,5000336,4000068,2000027,True,73.47,111.5
55d2d719-832d-486c-bf06-eb773c394d23,2026-03-27 17:37:47,5000337,4000068,2000030,True,204.22,129.51
a77c3b70-8c31-44a3-901b-ec2ffaebb1c1,2026-03-27 17:37:47,5000338,4000068,2000038,True,96.05,56.16
a66c8730-c949-4667-9228-02c21a9cbbba,2026-03-27 17:37:47,5000339,4000068,2000009,True,210.57,228.08
98eca0ce-e5a6-4a8b-a482-b83750aea5ec,2026-03-27 17:37:47,5000340,4000069,2000040,True,162.95,22.08
2e07319d-f0eb-45e5-86a2-bb0cd6fccf11,2026-03-27 17:37:47,5000341,4000069,2000026,True,171.39,37.91
87b994b6-c141-4999-97e5-f3dd12190966,2026-03-27 17:37:47,5000342,4000069,2000033,True,99.06,246.12
bf28a776-9a10-4e0d-b1c3-985d9d81148a,2026-03-27 17:37:47,5000343,4000069,2000046,True,92.95,274.88
9911c9a2-821b-4d14-92c3-e0a7f24af14d,2026-03-27 17:37:47,5000344,4000069,2000044,True,213.54,148.86
bf4e08ff-112f-47ac-8d73-c9807f099264,2026-03-27 17:37:47,5000345,4000069,2000030,True,192.18,226.44
c5e2c06a-e755-45ac-81ed-3e56b2fdf55e,2026-03-27 17:37:47,5000346,4000070,2000032,True,123.25,71.36
2d183734-2677-481d-b90a-d803ca39faee,2026-03-27 17:37:47,5000347,4000070,2000023,True,214.15,130.19
e925f712-81e2-453d-b451-300b00955972,2026-03-27 17:37:47,5000348,4000070,2000056,True,208.87,87.11
b92b2302-81b2-4034-89fb-8f412bcb5d25,2026-03-27 17:37:47,5000349,4000070,2000059,True,242.34,96.66
1a0a5879-58b3-45fa-b431-c9de36d34516,2026-03-27 17:37:47,5000350,4000070,2000050,True,184.8,101.73
34671360-cdbd-458d-9fd0-60317dbe7214,2026-03-27 17:37:47,5000351,4000071,2000014,True,178.67,27.48
7e1edfa4-587a-4933-8bd4-b492b77784b6,2026-03-27 17:37:47,5000352,4000071,2000042,True,166.52,209.17
3a94224e-829d-4d89-90c5-cff6f9dd555f,2026-03-27 17:37:47,5000353,4000071,2000027,True,80.43,116.22
b2aa8866-eb79-4a97-b330-10ad8bce9ec0,2026-03-27 17:37:47,5000354,4000071,2000029,True,105.81,74.43
7bece289-939b-4c3a-b15e-1873e8f16eb2,2026-03-27 17:37:47,5000355,4000071,2000011,True,192.09,90.17
8a6c3fe9-7d40-496f-a12f-71323b730fb7,2026-03-27 17:37:47,5000356,4000071,2000017,True,298.75,58.21
ba1eb949-9f76-412b-9638-c1f53860a3fb,2026-03-27 17:37:47,5000357,4000071,2000065,True,168.57,149.99
eeda273d-074b-4c7e-8e31-e0cb88155498,2026-03-27 17:37:47,5000358,4000071,2000033,True,100.26,43.11
527b1d89-15ae-4a7e-9dbc-bb663d4bb8ee,2026-03-27 17:37:47,5000359,4000072,2000023,True,196.25,227.61
0ca4ea01-639d-4539-a255-af3062bb4f5d,2026-03-27 17:37:47,5000360,4000072,2000038,True,82.31,207.99
bbfb0585-a664-4c3b-bb89-07d1074f71b9,2026-03-27 17:37:47,5000361,4000073,2000007,True,163.69,33.63
9230763b-ade5-4cda-83de-11ff2aa13a3a,2026-03-27 17:37:47,5000362,4000073,2000014,True,191.07,76.49
ac217e6a-6fc7-4ba8-b608-5d15a7a11a50,2026-03-27 17:37:47,5000363,4000073,2000025,True,101.75,274.45
eb12cc85-1c33-4efc-8991-9a9329bf02b2,2026-03-27 17:37:47,5000364,4000073,2000045,True,173.52,24.49
aced025e-2c1c-4e3f-8e96-eb78bfdfe85c,2026-03-27 17:37:47,5000365,4000073,2000020,True,286.09,24.08
51595e0c-f2e2-44df-8161-e74ac3225a01,2026-03-27 17:37:47,5000366,4000073,2000029,True,114.46,210.39
d0a2c758-9aea-4f4a-b200-e18c34d624ea,2026-03-27 17:37:47,5000367,4000073,2000004,True,254.76,288.45
344ee660-0813-445b-b61a-80f942e67364,2026-03-27 17:37:47,5000368,4000074,2000025,True,101.4,49.65
b8816711-e63c-42ee-9a3f-3124e6a53b5f,2026-03-27 17:37:47,5000369,4000074,2000027,True,78.29,24.2
d2aa68ab-3848-44c1-94e7-601a4d8d3054,2026-03-27 17:37:47,5000370,4000074,2000060,True,191.64,23.35
6c95923f-861e-454c-8c6c-3c23cff39382,2026-03-27 17:37:47,5000371,4000074,2000035,True,164.82,81.63
4b22daf2-3828-4529-99b0-88e2614f1892,2026-03-27 17:37:47,5000372,4000074,2000026,True,189.44,97.97
6ea5c940-f79c-4c1b-879b-e110c6b48a8d,2026-03-27 17:37:47,5000373,4000074,2000028,True,196.24,32.3
ee4ff98c-7f55-49e3-8752-ff8766510e9c,2026-03-27 17:37:47,5000374,4000074,2000008,True,186.74,135.11
181022a5-4198-4ded-aba2-41b873f788ab,2026-03-27 17:37:47,5000375,4000075,2000042,True,167.72,292.26
13ae0340-edc8-47d9-a257-636b1d13539c,2026-03-27 17:37:47,5000376,4000075,2000050,True,187.06,112.97
410dad38-9c61-4242-a7e1-4e844743305c,2026-03-27 17:37:47,5000377,4000076,2000049,True,158.85,271.1
09bcaf9e-1495-43e9-abfa-355073d6c858,2026-03-27 17:37:47,5000378,4000076,2000030,True,182.53,226.62
11e670f6-6cbe-408a-b0c1-a33e14c19462,2026-03-27 17:37:47,5000379,4000076,2000065,True,171.28,193.53
75fec08c-4f7b-42fb-a960-6fe76e368aa2,2026-03-27 17:37:47,5000380,4000076,2000002,True,126.37,124.87
256dda23-14b4-4ebd-b6e1-d4499bad2e86,2026-03-27 17:37:47,5000381,4000076,2000003,True,143.07,62.47
190ffbbd-72b1-4497-9eba-7d3ca796d9b1,2026-03-27 17:37:47,5000382,4000077,2000037,True,97.45,171.01
3788fa45-9868-4a1e-8d15-4ec7900fdd0d,2026-03-27 17:37:47,5000383,4000077,2000004,True,299.41,206.2
92656406-0911-4a93-b300-871836c81f5f,2026-03-27 17:37:47,5000384,4000077,2000015,True,139.11,212.46
64985139-3349-4bce-9bfd-455fd5092c4e,2026-03-27 17:37:47,5000385,4000077,2000055,True,155.75,190.26
8b65572e-632a-4d6a-8d02-37f57283669a,2026-03-27 17:37:47,5000386,4000077,2000047,True,189.11,110.06
025c9ddd-8f70-4ac8-a8ee-8d5fd27ecb9d,2026-03-27 17:37:47,5000387,4000077,2000022,True,136.36,21.69
0f5a2cd0-4a4e-45f6-be8c-644721473b98,2026-03-27 17:37:47,5000388,4000077,2000060,True,199.29,39.6
